date,price
2020-04-15,277.76
2020-04-16,279.1
2020-04-17,286.64
2020-04-20,281.59
2020-04-21,273.04
2020-04-22,279.1
2020-04-23,279.08
2020-04-24,282.97
2020-04-27,287.05
2020-04-28,285.73
2020-04-29,293.21
2020-04-30,290.48
2020-05-01,282.79
2020-05-04,283.57
2020-05-05,286.19
2020-05-06,284.25
2020-05-07,287.68
2020-05-08,292.44
2020-05-11,292.5
2020-05-12,286.67
2020-05-13,281.6
2020-05-14,284.97
2020-05-15,286.28
2020-05-18,295
2020-05-19,291.97
2020-05-20,296.93
2020-05-21,294.88
2020-05-22,295.44
2020-05-26,299.08
2020-05-27,303.53
2020-05-28,302.97
2020-05-29,304.32
2020-06-01,305.55
2020-06-02,308.08
2020-06-03,312.18
2020-06-04,311.36
2020-06-05,319.34
2020-06-08,323.2
2020-06-09,320.79
2020-06-10,319
2020-06-11,300.61
2020-06-12,304.21
2020-06-15,307.05
2020-06-16,312.96
2020-06-17,311.66
2020-06-18,311.78
2020-06-19,308.64
2020-06-22,310.62
2020-06-23,312.05
2020-06-24,304.09
2020-06-25,307.35
2020-06-26,300.05
2020-06-29,304.46
2020-06-30,308.36
2020-07-01,310.52
2020-07-02,312.23
2020-07-06,317.05
2020-07-07,313.78
2020-07-08,316.18
2020-07-09,314.38
2020-07-10,317.59
2020-07-13,314.84
2020-07-14,318.92
2020-07-15,321.85
2020-07-16,320.79
2020-07-17,321.72
2020-07-20,324.32
2020-07-21,325.01
2020-07-22,326.86
2020-07-23,322.96
2020-07-24,320.88
2020-07-27,323.22
2020-07-28,321.17
2020-07-29,325.12
2020-07-30,323.96
2020-07-31,326.52
2020-08-03,328.79
2020-08-04,330.06
2020-08-05,332.11
2020-08-06,334.33
2020-08-07,334.57
2020-08-10,335.57
2020-08-11,332.8
2020-08-12,337.44
2020-08-13,336.83
2020-08-14,336.84
2020-08-17,337.91
2020-08-18,338.64
2020-08-19,337.23
2020-08-20,338.28
2020-08-21,339.48
2020-08-24,342.92
2020-08-25,344.12
2020-08-26,347.57
2020-08-27,348.33
2020-08-28,350.58
2020-08-31,349.31
2020-09-01,352.6
2020-09-02,357.7
2020-09-03,345.39
2020-09-04,342.57
2020-09-08,333.21
2020-09-09,339.79
2020-09-10,333.89
2020-09-11,334.06
2020-09-14,338.46
2020-09-15,340.17
2020-09-16,338.82
2020-09-17,335.84
2020-09-18,330.65
2020-09-21,326.97
2020-09-22,330.3
2020-09-23,322.64
2020-09-24,323.5
2020-09-25,328.73
2020-09-28,334.19
2020-09-29,332.37
2020-09-30,334.89
2020-10-01,337.04
2020-10-02,333.84
2020-10-05,339.76
2020-10-06,334.93
2020-10-07,340.76
2020-10-08,343.78
2020-10-09,346.85
2020-10-12,352.43
2020-10-13,350.13
2020-10-14,347.93
2020-10-15,347.5
2020-10-16,347.29
2020-10-19,342.01
2020-10-20,343.38
2020-10-21,342.73
2020-10-22,344.61
2020-10-23,345.78
2020-10-26,339.39
2020-10-27,338.22
2020-10-28,326.66
2020-10-29,329.98
2020-10-30,326.54
2020-11-02,330.2
2020-11-03,336.03
2020-11-04,343.54
2020-11-05,350.24
2020-11-06,350.16
2020-11-09,354.56
2020-11-10,354.04
2020-11-11,356.67
2020-11-12,353.21
2020-11-13,358.1
2020-11-16,362.57
2020-11-17,360.62
2020-11-18,356.28
2020-11-19,357.78
2020-11-20,355.33
2020-11-23,357.46
2020-11-24,363.22
2020-11-25,362.66
2020-11-27,363.67
2020-11-30,362.06
2020-12-01,366.02
2020-12-02,366.79
2020-12-03,366.69
2020-12-04,369.85
2020-12-07,369.09
2020-12-08,370.17
2020-12-09,366.85
2020-12-10,366.73
2020-12-11,366.3
2020-12-14,364.66
2020-12-15,369.59
2020-12-16,370.17
2020-12-17,372.24
2020-12-18,369.18
2020-12-21,367.86
2020-12-22,367.24
2020-12-23,367.57
2020-12-24,369
2020-12-28,372.17
2020-12-29,371.46
2020-12-30,371.99
2020-12-31,373.88
2021-01-04,368.79
2021-01-05,371.33
2021-01-06,373.55
2021-01-07,379.1
2021-01-08,381.26
2021-01-11,378.69
2021-01-12,378.77
2021-01-13,379.79
2021-01-14,378.46
2021-01-15,375.7
2021-01-19,378.65
2021-01-20,383.89
2021-01-21,384.24
2021-01-22,382.88
2021-01-25,384.39
2021-01-26,383.79
2021-01-27,374.41
2021-01-28,377.63
2021-01-29,370.07
2021-02-01,376.23
2021-02-02,381.55
2021-02-03,381.85
2021-02-04,386.19
2021-02-05,387.71
2021-02-08,390.51
2021-02-09,390.25
2021-02-10,390.08
2021-02-11,390.71
2021-02-12,392.64
2021-02-16,392.3
2021-02-17,392.39
2021-02-18,390.72
2021-02-19,390.03
2021-02-22,387.03
2021-02-23,387.5
2021-02-24,391.77
2021-02-25,382.33
2021-02-26,380.36
2021-03-01,389.58
2021-03-02,386.54
2021-03-03,381.42
2021-03-04,376.7
2021-03-05,383.63
2021-03-08,381.72
2021-03-09,387.17
2021-03-10,389.58
2021-03-11,393.53
2021-03-12,394.06
2021-03-15,396.41
2021-03-16,395.91
2021-03-17,397.26
2021-03-18,391.48
2021-03-19,389.48
2021-03-22,392.59
2021-03-23,389.5
2021-03-24,387.52
2021-03-25,389.7
2021-03-26,395.98
2021-03-29,395.78
2021-03-30,394.73
2021-03-31,396.33
2021-04-01,400.61
2021-04-05,406.36
2021-04-06,406.12
2021-04-07,406.59
2021-04-08,408.52
2021-04-09,411.49
2021-04-12,411.64
2021-04-13,412.86
2021-04-14,411.45
2021-04-15,415.87
2021-04-16,417.26
2021-04-19,415.21
2021-04-20,412.17
2021-04-21,416.07
2021-04-22,412.27
2021-04-23,416.74
2021-04-26,417.61
2021-04-27,417.52
2021-04-28,417.4
2021-04-29,420.06
2021-04-30,417.3
2021-05-03,418.2
2021-05-04,415.62
2021-05-05,415.75
2021-05-06,419.07
2021-05-07,422.12
2021-05-10,417.94
2021-05-11,414.21
2021-05-12,405.41
2021-05-13,410.28
2021-05-14,416.58
2021-05-17,415.52
2021-05-18,411.94
2021-05-19,410.86
2021-05-20,415.28
2021-05-21,414.94
2021-05-24,419.17
2021-05-25,418.24
2021-05-26,419.07
2021-05-27,419.29
2021-05-28,420.04
2021-06-01,419.67
2021-06-02,420.33
2021-06-03,418.77
2021-06-04,422.6
2021-06-07,422.19
2021-06-08,422.28
2021-06-09,421.65
2021-06-10,423.61
2021-06-11,424.31
2021-06-14,425.26
2021-06-15,424.48
2021-06-16,422.11
2021-06-17,421.97
2021-06-18,414.92
2021-06-21,420.86
2021-06-22,423.11
2021-06-23,422.6
2021-06-24,425.1
2021-06-25,426.61
2021-06-28,427.47
2021-06-29,427.7
2021-06-30,428.06
2021-07-01,430.43
2021-07-02,433.72
2021-07-06,432.93
2021-07-07,434.46
2021-07-08,430.92
2021-07-09,435.52
2021-07-12,437.08
2021-07-13,435.59
2021-07-14,436.24
2021-07-15,434.75
2021-07-16,431.34
2021-07-19,424.97
2021-07-20,431.06
2021-07-21,434.55
2021-07-22,435.46
2021-07-23,439.94
2021-07-26,441.02
2021-07-27,439.01
2021-07-28,438.83
2021-07-29,440.65
2021-07-30,438.51
2021-08-02,437.59
2021-08-03,441.15
2021-08-04,438.98
2021-08-05,441.76
2021-08-06,442.49
2021-08-09,442.13
2021-08-10,442.68
2021-08-11,443.78
2021-08-12,445.11
2021-08-13,445.92
2021-08-16,446.97
2021-08-17,444.04
2021-08-18,439.18
2021-08-19,439.86
2021-08-20,443.36
2021-08-23,447.26
2021-08-24,447.97
2021-08-25,448.91
2021-08-26,446.26
2021-08-27,450.25
2021-08-30,452.23
2021-08-31,451.56
2021-09-01,451.8
2021-09-02,453.19
2021-09-03,453.08
2021-09-07,451.46
2021-09-08,450.91
2021-09-09,448.98
2021-09-10,445.44
2021-09-13,446.58
2021-09-14,444.17
2021-09-15,447.88
2021-09-16,447.17
2021-09-17,441.4
2021-09-20,434.04
2021-09-21,433.63
2021-09-22,437.86
2021-09-23,443.18
2021-09-24,443.91
2021-09-27,442.64
2021-09-28,433.72
2021-09-29,434.45
2021-09-30,429.14
2021-10-01,434.24
2021-10-04,428.64
2021-10-05,433.1
2021-10-06,434.9
2021-10-07,438.66
2021-10-08,437.86
2021-10-11,434.69
2021-10-12,433.62
2021-10-13,435.18
2021-10-14,442.5
2021-10-15,445.87
2021-10-18,447.19
2021-10-19,450.64
2021-10-20,452.41
2021-10-21,453.59
2021-10-22,453.12
2021-10-25,455.55
2021-10-26,455.96
2021-10-27,453.94
2021-10-28,458.32
2021-10-29,459.25
2021-11-01,460.04
2021-11-02,461.9
2021-11-03,464.72
2021-11-04,466.91
2021-11-05,468.53
2021-11-08,468.93
2021-11-09,467.38
2021-11-10,463.62
2021-11-11,463.77
2021-11-12,467.27
2021-11-15,467.43
2021-11-16,469.28
2021-11-17,468.14
2021-11-18,469.73
2021-11-19,468.89
2021-11-22,467.57
2021-11-23,468.19
2021-11-24,469.44
2021-11-26,458.97
2021-11-29,464.6
2021-11-30,455.56
2021-12-01,450.5
2021-12-02,457.4
2021-12-03,453.42
2021-12-06,458.79
2021-12-07,468.28
2021-12-08,469.52
2021-12-09,466.35
2021-12-10,470.74
2021-12-13,466.57
2021-12-14,463.36
2021-12-15,470.6
2021-12-16,466.45
2021-12-17,459.87
2021-12-20,454.98
2021-12-21,463.06
2021-12-22,467.69
2021-12-23,470.6
2021-12-27,477.26
2021-12-28,476.87
2021-12-29,477.48
2021-12-30,476.16
2021-12-31,474.96
2022-01-03,477.71
2022-01-04,477.55
2022-01-05,468.38
2022-01-06,467.94
2022-01-07,466.09
2022-01-10,465.51
2022-01-11,469.75
2022-01-12,471.02
2022-01-13,464.53
2022-01-14,464.72
2022-01-18,456.49
2022-01-19,451.75
2022-01-20,446.75
2022-01-21,437.98
2022-01-24,439.84
2022-01-25,434.47
2022-01-26,433.38
2022-01-27,431.24
2022-01-28,441.95
2022-01-31,449.91
2022-02-01,452.95
2022-02-02,457.35
2022-02-03,446.6
2022-02-04,448.7
2022-02-07,447.26
2022-02-08,450.94
2022-02-09,457.54
2022-02-10,449.32
2022-02-11,440.46
2022-02-14,439.02
2022-02-15,446.1
2022-02-16,446.6
2022-02-17,437.06
2022-02-18,434.23
2022-02-22,429.57
2022-02-23,421.95
2022-02-24,428.3
2022-02-25,437.75
2022-02-28,436.63
2022-03-01,429.98
2022-03-02,437.89
2022-03-03,435.71
2022-03-04,432.17
2022-03-07,419.43
2022-03-08,416.25
2022-03-09,427.41
2022-03-10,425.48
2022-03-11,420.07
2022-03-14,417
2022-03-15,426.17
2022-03-16,435.62
2022-03-17,441.07
2022-03-18,444.52
2022-03-21,444.39
2022-03-22,449.59
2022-03-23,443.8
2022-03-24,450.49
2022-03-25,452.69
2022-03-28,455.91
2022-03-29,461.55
2022-03-30,458.7
2022-03-31,451.64
2022-04-01,452.92
2022-04-04,456.8
2022-04-05,451.03
2022-04-06,446.52
2022-04-07,448.77
2022-04-08,447.57
2022-04-11,439.92
2022-04-12,438.29
2022-04-13,443.31
2022-04-14,437.79
2022-04-18,437.97
2022-04-19,445.04
2022-04-20,444.71
2022-04-21,438.06
2022-04-22,426.04
2022-04-25,428.51
2022-04-26,416.1
2022-04-27,417.27
2022-04-28,427.81
2022-04-29,412
2022-05-02,414.48
2022-05-03,416.38
2022-05-04,429.06
2022-05-05,413.81
2022-05-06,411.34
2022-05-09,398.17
2022-05-10,399.09
2022-05-11,392.75
2022-05-12,392.34
2022-05-13,401.72
2022-05-16,400.09
2022-05-17,408.32
2022-05-18,391.86
2022-05-19,389.46
2022-05-20,389.63
2022-05-23,396.92
2022-05-24,393.89
2022-05-25,397.37
2022-05-26,405.31
2022-05-27,415.26
2022-05-31,412.93
2022-06-01,409.59
2022-06-02,417.39
2022-06-03,410.54
2022-06-06,411.79
